i_in,x,y
2466,-0.024848971286295263,7.939372400111331
2467,0.2964532704111023,8.349460498946083
2468,0.5859636998072804,8.685183293287727
2469,0.8454764765676974,8.958967251302276
2470,1.0770136951346339,9.181303104544227
2471,1.282713765046208,9.361027091057208
2472,1.464747783931565,9.505564476796778
2473,1.6252581954137013,9.621139893919997
2474,1.766315061858446,9.71295858201545
2475,2.4546811436855593,3.230351975766904
2476,0.5362963816618993,1.8535015715423024
2477,0.5299919872743065,3.1540244805444813
2478,0.5766541684049398,4.259721128971837
2479,0.6605448883030722,5.197696792889863
2480,0.7693710267732059,5.991620478424261
2481,0.8936301918941955,6.662102565589693
2482,1.026069765733654,7.2270419730754725
2483,1.1612409797966248,7.701942886484806
2484,1.2951325482865232,8.10020181432022
2485,1.4248707386163537,8.433366240240726
2486,-1.907701074739318,3.7830608427347214
2487,-1.4702234798190315,4.8919097593140854
2488,-1.0540135674736133,5.816932234609734
2489,-0.6632342429681819,6.586552942117217
2490,-0.30028698883826593,7.225099370518363
2491,0.03376003430820851,7.753345944494139
2492,0.3388298669417428,8.18899365144769
2493,0.6155651329583889,8.547091409052868
2494,0.8651140193767453,8.840405092376601
2495,1.0889631201652974,9.07973976774504
2496,1.2888082428503045,9.274220277776672
2497,1.4664558175338258,9.431534906396159
2498,1.6237488411595984,9.558146437735381
2499,1.762512372495074,9.65947451842869
2500,1.8845144973579604,9.740052845764582
2501,1.9914394365848498,9.803664339005577
2502,2.0848700946573455,9.853457110691346
2503,2.1662778648863976,9.89204374030135
2504,2.237017934765492,9.92158606466069
2505,2.298328687137096,9.943867437570967
2506,2.35133408156937,9.960354174449837
2507,2.397048136311958,9.972247685019585
2508,2.4363808232659476,9.98052860681417
2509,2.4701448440486224,9.985994082861406
2510,2.499062880755785,9.98928917667025
2511,2.523775015709227,9.99093328493948
2512,2.5448460947504223,9.991342291570188
2513,2.562772872200666,9.990847104044644
2514,2.577990825532352,9.98970912354992
2515,2.590880566644496,9.988133121996137
2516,2.601773806527667,9.986277931030937
2517,-2.0760775007625103,4.39538912032817
2518,-1.588850310835007,5.419123852309445
2519,1.7556822252718958,1.327488643737165
2520,1.545429437230598,2.6581380581657146
2521,1.4199405439726367,3.7976001719516335
2522,-0.7033879359128974,2.762058362943066
2523,-0.48739741100824013,3.975885125938122
2524,-0.2552523943194792,4.998998253487733
2525,1.4380073701244873,1.5733939583139913
2526,1.2852420229383739,2.879864569761913
2527,1.2076503022880942,3.996475203380091
2528,1.1863617650800837,4.948697910781553
2529,1.2063554167493333,5.758938753561116
2530,1.2557596543793779,6.446843723856976
2531,1.3252694551767503,7.029586779103253
2532,1.4076625080643679,7.522137984030696
2533,1.4973986512159405,7.937510786103516
2534,1.5902892849776902,8.286988222139351
2535,1.6832254211166107,8.580328417419341
2536,1.7739547446458928,8.825950137961776
2537,-1.9399560869408832,3.9497186216201463
2538,-1.4909739290349449,5.0348590718547594
2539,-1.6072581444892267,2.3647449921300097
2540,-1.2715796231306422,3.6743235690900775
2541,-0.9338697368974427,4.774038218651792
2542,-0.6028277476167546,5.695287275329921
2543,-0.2845920944610445,6.4651072939351035
2544,-1.7378463153153358,2.9568674229396827
2545,-1.358894671100448,4.182851162111344
2546,0,0.6692561859378151
2547,0.026770247437512606,2.168867758047143
2548,0.10950942064377144,3.442466784442571
2549,0.23078167892490856,4.521716389950434
2550,0.37703308268418967,5.434227664300873
2551,0.5378472268535961,6.204012191348374
2552,-1.5054737243798582,3.0885875442729693
2553,-1.1561091639519607,4.2855183616072186
2554,-0.8112720548948779,5.2889349739242135
2555,-0.47802384770367756,6.128045610031377
2556,-0.16119844614687084,6.827959722434818
2557,0.1360997096725525,7.41021370191547
2558,0.4120933012982884,7.893237658241247
2559,0.6660088124331951,8.29276827745313
2560,0.8978182216663411,8.622212683337832
2561,1.1080339957499032,8.892968051970502
2562,1.2975476184662378,9.11470148434493
2563,1.4675035350700991,9.295594356954542
2564,1.6192017790877657,9.442555062008557
2565,1.7540237147049431,9.561403731543763
2566,1.8733763067609521,9.657032223224
2567,-2.13615311668605,4.155423639664299
2568,-1.6495132035965705,5.2175562183820965
2569,-1.193383974321801,6.100903313768644
2570,-0.7703402456227851,6.833503175676219
2571,-0.38144908175231856,7.439291309149697
2572,-0.0266600671234829,7.938655576047335
2573,-2.069382463197004,3.3403724112920123
2574,-1.6253601972657727,4.52209184812609
2575,-1.200672493750863,5.508792478797807
2576,-0.8002199205363212,6.330500506728171
2577,-0.42696691218674615,7.0129342275403985
2578,-0.08240450625711826,7.578072769896808
2579,0.23307908047732182,8.044658034662572
2580,0.5199035397922265,8.428636166244093
2581,2.2820325955795124,2.5980476002445614
2582,2.043649610252368,3.717059156384697
2583,1.8857845349699005,4.6777542985168985
2584,1.7900270266650915,5.500659772340567
2585,1.7415493635589503,6.203959725422878
2586,1.728475348042023,6.803703792067088
2587,1.741352197518403,7.314009209335344
2588,-1.553371954923509,3.6095930314830085
2589,-1.1759824404256622,4.730288954957498
2590,-1.465071616374082,2.3701876087927474
2591,-1.1505033695662599,3.6732623321287985
2592,1.2010889584310027,1.022452083623684
2593,1.0618236980112996,2.421040712742891
2594,0.9993917718193203,3.6154116579110056
2595,0.9940994723628624,4.633124238351582
2596,1.0303095210424964,5.49839162370433
2597,1.095698757834295,6.232420499306981
2598,1.1806407641314298,6.8537294740975625
2599,1.2776938284756179,7.378444422417671
2600,1.381177531100982,7.820570005915995
2601,1.4868237016724744,8.192237403784556
2602,1.5914896425729854,8.503928845149973
2603,1.6929233499930365,8.764679932674557
2604,1.7895720448010632,8.982261008773651
2605,1.8804266784318497,9.163338975665562
2606,1.9648962356936948,9.313621062178454
2607,-2.028562229027659,4.10092276788881
2608,-1.5602409839579578,5.166926841866595
2609,-1.1195277626896005,6.054297454944924
2610,-0.7094267000883635,6.790933947210769
2611,-0.3313753371866782,7.400670923132688
2612,-1.9904495074518347,3.1519312755362554
2613,-1.565804830312609,4.35875956450389
2614,-1.156583723185562,5.367577823040811
2615,-1.6268869786277236,2.5148528647362993
2616,-1.282259817244113,3.8027004141709635
2617,-0.9378128280906577,4.8835857447350834
2618,-0.6017974740876557,5.788560396148448
2619,1.7110665320347138,1.6727871518128368
2620,1.5213180383020202,2.9534264177595224
2621,1.411257389267098,4.049559733563513
2622,1.361551170219574,4.985675477958303
2623,1.3567455138049698,5.783362109455775
2624,1.3845681711124553,6.4615879724852086
2625,1.4353464643449954,7.036967049767929
2626,1.5015231766839632,7.524008133728939
2627,-1.6559374794327317,3.600632120057678
2628,-1.2635215727155147,4.726774801226336
2629,1.5130251802507013,1.2459103433882868
2630,1.3359078169486274,2.598502784670016
2631,1.2394617557931338,3.7552910542915687
2632,1.2037541345958265,4.742418925916108
2633,1.2128877714430968,5.582905921644858
2634,1.2542708425924267,6.296954522540405
2635,1.3180083971051788,6.902240510455648
2636,1.396396757957628,7.414184098003094
2637,1.4835046081841077,7.846200612984326
2638,1.5748269414758647,8.209930336709313
2639,1.6670001137228576,8.515447708543881
2640,1.7575680050061842,8.771450547713386
2641,1.8447908261637918,8.98543024535613
2642,1.9274894120534682,9.163824075506158
2643,2.0049189632656943,9.312150887698095
2644,2.076667154283764,9.435131496012753
2645,2.1425723409817095,9.53679508543949
2646,-2.0510522540179257,4.1908865572224805
2647,-1.5757589536263377,5.244295663799825
2648,-1.129623284030394,6.120681672374905
2649,-0.7153525245308385,6.847764352879885
2650,-0.33413907173601726,7.449213800929135
2651,0.013950341061550742,7.945197293659206
2652,2.2225626910653453,2.3504744391542127
2653,1.9831972649717118,3.509000765638467
2654,1.8260777058514939,4.503322760193829
2655,1.7322989603815229,5.354781237930695
2656,1.6866453658415221,6.08227209382583
2657,1.676939444718327,6.702465465118294
2658,1.6934971466153097,7.230018067561817
2659,1.728673297325486,7.677775471562931
2660,1.8904761374387982,2.7321211704797297
2661,-0.33225627683697007,2.6358761691164645
2662,-0.17698278854676597,3.853784994822474
2663,-1.0373806563631964,2.407126657495188
2664,-0.7854884916089094,3.6875528851254376
2665,-0.5201631024625555,4.765839492020978
2666,-0.251505057412333,5.671770092316333
2667,0.013091504892170286,6.431064780765377
2668,0.26837037038895983,7.065881403454883
2669,0.5107500709688112,7.595264378121092
2670,0.7379481354483332,8.035544718564175
2671,0.9486777038736501,8.400695085361615
2672,1.1424038517070672,8.702643714402427
2673,2.2653796622766196,2.82565949290042
2674,2.0385990926511433,3.911195382474292
2675,1.8892570440524434,4.842972111397103
2676,1.799587371900461,5.6409560129254395
2677,1.7552875066324094,6.322829116110604
2678,1.744907545281972,6.904193248428717
2679,1.7593391434268248,7.39876795935313
2680,1.7913889902869262,7.818579199713087
2681,1.8354238097324107,8.174136760144647
2682,1.887075708678335,8.474599293733654
2683,1.9429983241259308,8.727926371326472
2684,2.0006656303601,8.941017482662463
2685,2.058206485112583,9.11983823504869
2686,2.1142690417476433,9.269534240386882
2687,2.2783292310461807,3.214398168547239
2688,2.065155773131143,4.241105274023306
2689,1.9250266181224036,5.122333251994565
2690,1.8411659554838256,5.8769821994704845
2691,-1.1597821807655608,3.3164042536447864
2692,-0.8531586835049352,4.46533490282869
2693,-0.5465714848660472,5.4296610147445845
2694,-0.24739932154635672,6.23707472192754
2695,0.0391935655626984,6.911409486500263
2696,0.30977091018830416,7.473130320902715
2697,0.5622304864961671,7.939769936359776
2698,0.795486710976133,8.326315226445962
2699,1.0092163133875516,8.645548474040021
2700,1.2036558053410196,8.908347550398515
2701,1.3794413365558071,9.123949185625097
2702,1.5374831034974399,9.3001791543191
2703,1.6788678041455878,9.443652957031338
2704,1.8047837518050032,9.559950301310813
2705,2.4060685215962776,3.203631847783896
2706,2.1733035172681916,4.22684432975246
2707,2.016381762868061,5.105885539598863
2708,-0.9242538877220923,3.1870626241714044
2709,-0.6581332995969222,4.3459733860545775
2710,-0.38557436921520083,5.320402710130267
2711,-0.11492210542770998,6.1377652783793355
2712,0.14782682152161994,6.821697370839544
2713,0.3985206931269587,7.392529692352747
2714,-1.8423535813863225,3.318016291736805
2715,-1.2311549521288339,1.906222260463243
2716,-0.970232818890979,3.2695351194789097
2717,1.0610047562877416,0.9724278957632837
2718,0.9407511586751117,2.3841235211472815
2719,0.8950034257197362,3.588874946628185
2720,-0.7541068009793808,2.59540327617374
2721,-0.8256262120010487,1.9975441565329652
2722,-0.6218805139395728,3.330937581533062
2723,-0.39536093358731433,4.456172164860686
2724,1.3070323461990891,1.4066874768338626
2725,1.1672449933425801,2.74340306146082
2726,1.101894366799626,3.885202802507994
2727,1.0920183238800019,4.85834660745981
2728,1.122549439596394,5.685913883385638
2729,1.1816035789923602,6.388124823293936
2730,1.2598880350752637,6.982641956640151
2731,1.35021050807958,7.484850141741118
2732,1.4470729375372877,7.908114200156767
2733,1.5463365649129652,8.26401415263176
2734,1.6449466462812907,8.562558567140476
2735,1.7407069920247162,8.812376916218152
2736,1.8320960198697347,9.020892099104442
2737,1.9181173008534522,9.194474443443987
2738,1.9981786834631938,9.33857858489325
2739,-2.0283946953796064,4.1140683858730505
2740,-1.5595727556377434,5.178093915807278
2741,-1.118513085659791,6.063762738661696
2742,-0.7081856132643544,6.798938851288833
2743,-0.3300002172231479,7.407425448126082
2744,0.015796833285367573,7.909511639596095
2745,-2.053313659637911,3.3437258323667756
2746,-1.6115675773975533,4.524299503897275
2747,1.50853899770087,1.1068243108119822
2748,1.3265311204782189,2.48045910428215
2749,1.226769816577772,3.655328993820699
2750,-0.7050315750778273,2.6863294364534416
2751,-0.4918236613580156,3.9115812839885384
2752,-0.2615868607947717,4.944517037844578
2753,1.423702799715698,1.5586715052760582
2754,1.2724942399693857,2.8679226674960216
2755,1.1963370106738187,3.986834497772843
2756,1.1763598389836596,4.940955842679964
2757,1.197544096843309,5.752758072718622
2758,1.2480228052255575,6.441942597937096
2759,1.3184970883592078,7.02573029603751
2760,1.401751736946827,7.519130868097516
2761,1.4922542111287036,7.935191168405016
2762,1.5858237261955985,8.285222324699115
2763,1.6793590602542232,8.579006026946423
2764,1.7706154422939466,8.824980760494292
2765,1.8580223563696263,9.03040902872839
2766,1.9405353640633178,9.201526780164345
2767,-2.004289890030066,4.070659025370719
2768,-1.5408200455107273,5.140231767166314
2769,-1.1040877679974657,6.0308298039117965
2770,-0.6972414106413739,6.770368844044926
2771,-0.3218404452833708,7.382703173863842
2772,0.021743748463688484,7.888171315595599
2773,0.3340090388179592,8.304075868317712
2774,0.6160707177279738,8.645104126517337
2775,0.8694642751294712,8.923695678830617
2776,1.0959924610132752,9.150362756000845
2777,1.2976081021013177,9.333968644160187
2778,1.4763256325525274,9.481969023452107
2779,1.6341555486077326,9.60062064463219
2780,1.7730570421018603,9.695161325993052
2781,1.8949049388263033,9.76996484541002
2782,2.0014677918187584,9.828673921045464
2783,2.094394579887763,9.874314121215894
2784,2.1752079577532344,9.909391219837998
2785,2.245302412883769,9.935974218552168
2786,2.30594601969329,9.955765989253992
2787,2.358284756309456,9.97016325007816
2788,2.403348572866164,9.980307372314057
2789,2.442058581828802,9.987127323552302
2790,2.4752348874965735,9.991375881746304
2791,2.5036046896419393,9.993660103984496
2792,2.527810390355028,9.994466900801143
2793,2.5484175078338196,9.99418445006677
2794,2.5659222596614173,9.993120082243403
2795,2.4131852840789403,3.5054886072503852
2796,2.1914270357571146,4.483137904799669
2797,2.0420384965855343,5.323010137649435
2798,1.1841370640540119,2.2484524421481034
2799,1.0964546021318342,3.4638190932637274
2800,-0.6813020438222023,2.614224759008342
2801,-0.4745377468885383,3.849343126909979
2802,-0.24938335977885834,4.890923167749024
2803,-0.016338929102068606,5.767260026977825
2804,0.21680231134235467,6.5028245800952345
2805,0.4443949478448108,7.118728800627254
2806,-1.761990498594124,3.2683311741423022
2807,-1.3669586768393132,4.448561117964722
2808,-0.9839724305948272,5.435955297343586
2809,-0.6189383541118596,6.259920899965842
2810,-0.27570076499644697,6.945690299135439
2811,0.04348196171843763,7.514864784864981
2812,0.33755425885527124,7.985895788666497
2813,0.6063569515736404,8.374509250012311
2814,-2.0561010146884726,3.581854133864646
2815,-1.6044116971306157,4.726820054372488
2816,-1.1746771403861238,5.6819735141018395
2817,-0.7711966287641316,6.476664572602008
2818,-0.3964505515454316,7.136012751862271
2819,-0.051542458739125996,7.681468861144747
2820,-2.0074903956454597,3.2780683839418456
2821,-1.5752441009409668,4.466657742176388
2822,-1.476379833154054,2.220358560062383
2823,-1.1661085157784505,3.5463599693791883
2824,0,0.5674175951006701
2825,0.022696703804026806,2.0823049558355695
2826,0.10258439646684556,3.3690513443080734
2827,0.22195879076914166,4.459590266803189
2828,-1.1151017112150008,2.6321603805736045
2829,-0.8425500393098064,3.881940391936164
2830,-0.5608899177358889,4.933351334718132
2831,-0.27942237668678027,5.8157842312198476
2832,-0.004877650934969308,6.554593491604342
2833,0.25803773636944977,7.171599573901089
2834,0.5061960588700758,7.685538128361147
2835,0.7376881751740103,8.112459566752172
2836,0.9515333315679957,8.466083104732386
2837,1.1474466560220917,8.758109305759808
2838,1.3256540298491704,8.998495043654954
2839,-2.074477905380454,3.884569336469399
2840,-1.60792344611461,4.984863052214207
2841,-1.1673404071088502,5.90145053222666
2842,-0.7561813247534562,6.662926568677014
2843,-0.37623706329335727,7.2937348363656
2844,-0.028052110344729708,7.814724093442493
2845,0.28874466994467946,8.243637563839908
2846,0.5751784720065738,8.595542142466135
2847,0.8327233869042332,8.883203682215951
2848,-2.143088279995301,3.745831189075483
2849,-1.6717917904329864,4.8696800419139725
2850,1.6142791803008605,1.174057344546777
2851,0.08659417942796854,1.14148634956945
2852,0.11926450649655126,2.566799629956914
2853,0.2040468157203451,3.777009105203515
2854,0.32452015757043395,4.802295866794173
2855,1.2959648190668036,1.6769262489989143
2856,1.1686471461667398,2.973548718886405
2857,1.112292022997185,4.080770525206775
2858,1.1086790405558782,5.024163265505871
2859,1.2404638582582623,1.9340557342659372
2860,1.1317565088901604,3.1943288197957163
2861,1.089766185348465,4.2699092364707525
2862,-0.8922231644127026,2.7900262546537125
2863,0.915040825964945,0.8776282783695883
2864,0.8128898332049868,2.3093824035755524
2865,0.7833316543672608,3.53045944971102
2866,0.8070502842006125,4.569557266079677
2867,0.8687750322137077,5.4518416647997014
2868,0.9565324439736396,6.199314413791198
2869,1.5923281692654896,2.176533894743034
2870,1.4405402996653873,3.3863606837609592
2871,1.3599136820660176,4.4207849692101995
2872,1.3327580285245229,5.303270676546029
2873,0,0.8485233082473647
2874,0.033940932329894584,2.32124481201026
2875,0.1216995849608208,3.5717004529155254
2876,0.2463126653333187,4.6310774015797636
2877,0.39460886159651143,5.526563284729466
2878,0.5564800637462133,6.2817944375561865
2879,0.7242798316865287,6.917266069372909
2880,0.8923284997084657,7.4507049656995115
2881,1.0565074233801763,7.897406080856246
2882,1.2139275531073996,8.270534871792602
2883,1.3626598150129936,8.581397538899415
2884,1.5015167443170212,8.839681515463983
2885,1.6298764932880272,9.053668618371704
2886,1.747541764029691,9.230423265884427
2887,1.8546274300606145,9.375958105440576
2888,-2.0668236214024267,4.089275092110869
2889,-1.593229074507628,5.158556773150336
2890,-1.1479024424054705,6.048502420158091
2891,-1.8021911177221976,2.666652970681522
2892,-1.4251963312366072,3.9387426697881813
2893,-1.053867174759589,5.004939122569418
2894,-0.6955895336428738,5.8963529411743885
2895,-0.3553969859494672,6.6397235813439455
2896,-0.036498494803289316,7.257980923580332
2897,0.25929551636041737,7.770743724835414
2898,0.5312309378997714,8.194760345455686
2899,2.2148482560426266,2.544862526763305
2900,1.9844155187067647,3.6745392175071045
2901,1.8337347596010343,4.643981714132769
2902,1.74443381422619,5.4740350666288125
2903,1.701730144757414,6.183152454065443
2904,1.6937967212064196,6.787610380165329
2905,1.7112316282320696,7.301716954292273
2906,1.7466155621689499,7.738010146019148
2907,1.7941436336843732,8.107444001629517
2908,1.8493198486968978,8.419561656037715
2909,-1.8192220608304264,3.877647129528584
2910,-1.3912328665247191,4.968768942532513
2911,-0.9837971788447106,5.879102915813625
2912,-0.6010634853854591,6.63658936559537
2913,1.9484045451745227,1.8765049415426693
2914,1.731204061060051,3.1170930185042884
2915,1.596207172641215,4.180280903286243
2916,1.5239873328764824,5.0893904808876576
2917,1.4989648521805163,5.86502241543945
2918,1.508721020971017,6.525310459036312
2919,1.543425286186817,7.086165049342025
2920,1.5953580952324753,7.561503280493248
2921,0,1.2098405248789197
2922,0.04839362099515679,2.628364446147082
2923,0.14626915569176654,3.8321740343852135
2924,0.2776157437134101,4.8514971629997605
2925,0.430033268676389,5.71266795880126
2926,0.5940349967269811,6.438566434234016
2927,0.7624724045872946,7.049020069229833
2928,0.9300623466683937,7.5611681626618665
2929,1.0929997211746094,7.989790444395851
2930,2.073191366254647,2.6417296341604026
2931,0.42870559262671576,1.6130448674247049
2932,0.4289215484296966,2.9539399136059306
2933,0.48274091270947933,4.093692064627853
2934,0.5740774583881716,5.060328618425296
2935,-1.2008699491129426,2.8453101114828447
2936,-0.9069270522866875,4.066548392724936
2937,-0.6082260587346868,5.0928432159076635
2938,-0.3132784212881773,5.9532457758709025
2939,-0.028156827060114575,6.672790046341795
2940,0.2429782988525744,7.27299781247293
2941,0.4974514665236054,7.772329008647887
2942,0.73372690689098,8.18658159868976
2943,0.9511311348049234,8.529245282610656
2944,1.1496312758886111,8.811813244826862
2945,1.329659114298394,9.044056007067288
2946,1.4919724874363265,9.23426124143526
2947,1.6375470639782879,9.389443155722518
2948,-2.113745807692197,4.04231331897396
2949,-1.6349914037794089,5.120516153435554
2950,-1.1849220470750752,6.017838386571398
2951,1.8627330553012529,1.576201480537616
2952,1.6463711562275696,2.8652619362449236
2953,1.514025960243231,3.9696177995590824
2954,0.8843890898400586,1.7863550215574198
2955,0.8231849272263466,3.0830262047302046
2956,0.8230282363316028,4.1876448769316195
2957,0.8670797959591272,5.126577015938612
2958,0.9420809072028027,5.922907271709455
2959,1.0376850619907605,6.596787944664925
2960,1.1459038204787433,7.165762350485556
2961,-1.633917447030496,3.4400255958169335
2962,-1.2512288061432444,4.5893784543256135
2963,-0.8799693470487332,5.5510208384225015
2964,-0.5259331114545232,6.353566486541075
2965,-0.19290048527470166,7.021568838018094
2966,-1.864187994939645,3.1003780327507995
2967,-1.460544674388666,4.309888847635765
2968,-1.0690674193249357,5.321827307465947
2969,-0.6958342141275573,6.166315908119053
2970,-0.3448064456836616,6.869201890466297
2971,-0.018317403212460504,7.452613864723698
2972,0.2825347618583565,7.935454481143642
2973,2.1795470404414665,2.417968113557647
2974,0.35009901572992125,1.5869945777686165
2975,0.3610639464811777,2.9349414304741273
2976,-0.6908719826270375,2.328731822394979
2977,-0.4940919123371827,3.6070569283408136
2978,-0.2756958483529728,4.685762065583178
2979,-0.04691098847669972,5.59392558967982
2980,0.18388268338199806,6.356713190766914
2981,1.7522972909074366,2.013420663463379
2982,1.5699895238098562,3.2413156723075747
2983,1.4641437221306808,4.292318740509044
2984,1.4162149134314403,5.18990518054746
2985,1.4113788836386227,5.954770806928083
2986,1.4378628833699527,6.605100030543326
2987,1.4863874520861928,7.156820510627028
2988,1.549702154698345,7.623841935949526
2989,1.6222005089315743,8.018277559369164
2990,1.6996015349666047,8.350647905106525
2991,1.778687220925875,8.630066657941882
2992,1.857086804104669,8.864409170413564
2993,1.9331001503055112,9.060464322687343
2994,2.005553700667178,9.22407066827202
2995,-1.9971476336172898,4.090572898173296
2996,-1.5339525726477645,5.156872868791993
2997,0,0.8250996590067189
2998,0.03300398636026876,2.301334710155711
2999,0.12010677681245688,3.5548143441779434
3000,0.24428333405770608,4.616787921478753
3001,0.3923123508082003,5.514498399894633
3002,0.5540454341827555,6.271631145878109
3003,1.6729499057184574,2.0892432878982623
3004,-0.20861327370985677,2.444412001652863
3005,-0.07954480258726375,3.686094732353328
3006,1.0440382454470214,1.30398108709211
3007,0.9395917521136525,2.666622394210413
3008,0.9053178850650212,3.829045364994305
3009,-0.8144882178855151,2.650613093863702
3010,-0.5862904614481397,3.885600658499567
3011,-0.342922865890936,4.926212178182558
3012,-0.09443594887999329,5.800997266090812
3013,0.1517693340956382,6.534625114132391
3014,0.39038893854658807,7.148360573648706
3015,0.6177650207105481,7.660490930059536
3016,0.8315199048063473,8.086706689722183
3017,1.0302601866742824,8.440439890071602
3018,1.2133387542760041,8.73316349909389
3019,1.380664481098359,8.974655424058765
3020,1.5325510258959558,9.173230531206016
3021,1.669597593259803,9.335943910489275
3022,1.7925957106904036,9.468768420185492
3023,1.9024570908942626,9.576749328730052
3024,2.0001585004093254,9.664138645784773
3025,2.0867002711793177,9.734511508900683
3026,2.1630756908584474,9.790866771718408
3027,2.2302490080984163,9.83571372832631
3028,2.289140206016706,9.871146708753427
3029,2.340615043464337,9.898909094199745
3030,2.3854791507126762,9.92044812833121
3031,2.424475203239023,9.93696174305302
3032,-2.0987150125459806,4.34376088021664
3033,-1.6101573254554178,5.3761453486859825
3034,-1.1535879126896658,6.234129839401302
3035,-0.7311845322101638,6.945153879998694
3036,-0.34370069717869145,7.532628179287297
3037,0.009159534569604166,8.01648198028135
3038,0.32844488359541757,8.413643301856363
3039,0.6157238831303595,8.738459011234092
3040,-2.148854566294792,3.664077475591483
3041,-1.679963282326914,4.800420036904552
3042,-1.2359519885016947,5.747555562661946
3043,-0.8206569677199625,6.534860307802722
3044,-0.4361640102498592,7.1874575403411125
3045,-1.955971762538661,3.0809229365175774
3046,-1.5393390806971587,4.297023366541488
3047,-1.1365572839309255,5.314043424788151
3048,-0.7535119543497606,6.162399202427165
3049,-0.39398919310020986,6.8681798002370815
3050,-0.06016362212569509,7.453712397925528
3051,0.24700941711018032,7.938062083121727
3052,0.5274804878685224,8.33747239396906
3053,0.7818573104470065,8.66575231535896
3054,1.0112088064943139,8.934615175637235
3055,1.2169120925456562,9.153974547031877
3056,1.400534260545083,9.33220188127527
3057,1.5637421967143315,9.476350228662175
3058,1.7082348763536688,9.592348006494275
3059,1.8356935651603896,9.685166410465987
3060,1.9477461868049706,9.758963706289672
3061,2.0459428070358117,9.817209302874021
3062,2.1317397580954007,9.862790195161486
3063,2.20649040218755,9.898102075563445
3064,2.271440924881955,9.925127148141426
3065,2.327729872075319,9.945500438924935
3066,2.376390408821018,9.96056617820318
3067,2.4183544946259925,9.97142563511986
3068,2.454458345836888,9.978977610066842
3069,2.4854486983640283,9.98395263472334
3070,2.5119894989983576,9.986941791580277
3071,2.534668745811815,9.9884209428833
3072,2.5540052716553747,9.98877105161833
3073,2.5704553229718017,9.988295183009367
3074,2.584418831846406,9.987232692639088
3075,2.5962453147750084,9.985771035469368
3076,2.4065790927151722,3.51160883035415
3077,0.6222636085918862,1.9084966833909407
3078,0.605263934638741,3.197331636538624
3079,-0.7102534385722941,2.442623665005408
3080,-0.5060104761862336,3.7046402527974887
3081,1.1132008422112318,1.1975509368629766
3082,0.9941227533540661,2.5733902626450806
3083,0.5714308605375127,1.3160855789068766
3084,0.5383596546131608,2.6958155076493444
3085,0.5654383267271604,3.869908795317416
3086,0.635418929530783,4.866804942950717
3087,1.2673925445965835,1.7732421079861753
3088,1.1482133472265428,3.0565600900043854
3089,1.0982437487427368,4.1521475426146655
3090,1.0995930881359128,5.085395661272756
3091,1.138069951366436,5.878602588556406
3092,1.202503562203727,6.551289402218288
3093,1.2841796039618996,7.120495849397395
3094,1.3763724973435105,7.60105428782931
3095,1.4739587942551564,8.005841244761173
3096,1.57309862490733,8.34600670627679
3097,1.6709740994223021,8.631181755338979
3098,1.7655752547225159,8.86966552806124
3099,1.855525587636588,9.068592688663154
3100,1.939940457037626,9.234082761858216
3101,2.294552104764657,3.1605643816757545
3102,2.0767918643169883,4.194697640233805
3103,1.9330609902787923,5.0824213196260555
3104,1.8463986945220157,5.842735682070996
3105,-1.149831538434056,3.310073549795683
3106,-0.8449538656771203,4.459555778863693
3107,-0.5398285546710044,5.424420566661224
3108,-0.24187744880390477,6.23235062384888
3109,0.043698193470636165,6.907173128223704
3110,0.3134303895789889,7.469349231251323
3111,0.5651898003921936,7.9364096309804655
3112,0.7978677155725832,8.323340594317708
3113,1.011121182009404,8.642924796547149
3114,1.2051699965698792,8.9060412297847
3115,1.3806361462757852,9.1219282454542
3116,1.5384178541525855,9.298413562785038
3117,2.372793119456923,3.071607897148081
3118,2.1397384674243076,4.115954987797592
3119,1.9834158968225652,5.01297220093098
3120,1.8864224003364196,5.78168973491843
3121,1.8347266296826938,6.438979378667208
3122,1.817076810376978,6.999743406679819
3123,1.8245050250876242,7.477098823262768
3124,1.8499132242549914,7.882553798769848
3125,1.8877283925675366,8.226174199984172
3126,1.9336161016817728,8.516738934283843
3127,2.0946444863472102,2.986757530665383
3128,0.5220954356342258,1.7014293738099666
3129,0.5118382952414906,3.025331150313103
3130,0.5560757969677912,4.151057945956477
3131,0.6387067452608816,5.106156222184294
3132,1.3339177304224703,1.8315412470920598
3133,-0.2094171781594415,2.3097401523574215
3134,-0.0856149953412284,3.571655816630186
3135,0.0700934866251633,4.639332043949308
3136,0.2451527453893611,5.540628497891905
3137,-1.3915328603740234,2.8753234009757724
3138,-1.067789995278889,4.099686205244367
3139,-0.7436340477772808,5.127444874268868
3140,-0.42699114563993396,5.98807350503963
3141,-0.12341953359235866,6.706942125109283
3142,0.16337108145086648,7.305837587686584
3143,0.43109892274069983,7.803427106275562
3144,0.6785711685806173,8.2156690834246
3145,0.9054122566305087,8.556175874167685
3146,1.1118474531026399,8.836533002777312
3147,-2.0751290901015733,3.799762174824616
3148,-1.6118692395933525,4.912803012204986
3149,-1.1735767331661502,5.840357329957971
3150,-0.7639259299929088,6.611246799790921
3151,-0.3848871685023356,7.250116817021999
3152,-0.03714942054610526,7.7779947812087915
3153,0.2795427837841622,8.212781540849317
3154,0.5661226278505106,8.569682598370553
3155,0.8239915376077561,8.861585303500949
